T_months,phi_rad,phi_over_pi,auc_true,auc_nn
1.232846739442065882e+03,2.631502027943000144e+00,8.376331110069507035e-01,6.242152050268697794e-01,5.846800963971310328e-01
1.384886371393871741e+03,2.631502027943000144e+00,8.376331110069507035e-01,6.030417036333384218e-01,5.592455326337297805e-01
1.555676143930472335e+03,2.631502027943000144e+00,8.376331110069507035e-01,6.178125961506866215e-01,5.677007719686582021e-01
1.747528400007682876e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.824340910380838565e-01,5.086884280875012543e-01
1.963040650040272340e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.727744009905575417e-01,5.573866971511017843e-01
2.205130739903045651e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.775388075373176777e-01,5.434425605133215154e-01
2.477076355991709079e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.588522483204434455e-01,5.082855753806446719e-01
2.782559402207125913e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.442637620571093571e-01,5.077656615465958589e-01
3.125715849688235267e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.450297002936423940e-01,5.085434085810474070e-01
3.511191734215127326e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.411185144028127780e-01,4.974875265487914699e-01
3.944206059437656222e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.290050214929457040e-01,5.213956748247257078e-01
4.430621457583877600e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.313525918491102118e-01,5.202152151086895104e-01
4.977023564332113892e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.263388469684342486e-01,5.132301944521613368e-01
5.590810182512223037e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.117691240915159812e-01,5.230004577892884976e-01
6.280291441834246143e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.269706409946199877e-01,4.971221539396764033e-01
7.054802310718645458e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.174014072726512703e-01,4.822317265153348020e-01
7.924828983539169712e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.125008028115580760e-01,5.001486601635196649e-01
8.902150854450392217e+03,2.631502027943000144e+00,8.376331110069507035e-01,5.115591795340557191e-01,5.009983801876563003e-01
1.000000000000000000e+04,2.631502027943000144e+00,8.376331110069507035e-01,5.034439682340534628e-01,4.948116436054378342e-01
1.000000000000000056e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.707509984735378961e-01,6.898447231756388298e-01
1.123324032978027381e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.743280840659456654e-01,6.857805363378648433e-01
1.261856883066020396e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.682887007447103400e-01,6.581974248045621145e-01
1.417474162926805059e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.756372270067302122e-01,6.502345610002360221e-01
1.592282793341092129e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.848717069790089873e-01,6.514709374747954529e-01
1.788649529057435017e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.798937152177224386e-01,6.940093548083559050e-01
2.009233002565046777e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.615597396351427850e-01,6.757508995223457937e-01
2.257019719633920340e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.713563743984516163e-01,6.845805197588727964e-01
2.535364493970111432e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.654979970785127374e-01,6.409054239442468770e-01
2.848035868435802032e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.730510535874848266e-01,6.124001526462161671e-01
3.199267137797383587e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.721494775377060193e-01,6.848007795113528751e-01
3.593813663804627523e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.797841221050242355e-01,6.626244637965593709e-01
4.037017258596554692e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.705813811943446057e-01,7.014264001033573281e-01
4.534878508128581953e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.679307961500891899e-01,6.840534646359641702e-01
5.094138014816379512e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.682705908095626146e-01,7.092658549681712943e-01
5.722367659350217073e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.730152071179139384e-01,7.146916008734589543e-01
6.428073117284320848e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.750647103455898801e-01,7.054505863884981132e-01
7.220809018385463407e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.604206807244571209e-01,6.827067482472569671e-01
8.111308307896870629e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.769024020121817475e-01,7.156153942663571188e-01
9.111627561154891364e-01,2.635677408799999899e+00,8.389621760123162630e-01,7.641473133071057244e-01,7.056860622205095579e-01
1.023531021899026339e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.787525092528699844e-01,7.027695691851798543e-01
1.149756995397735571e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.846942482845971067e-01,7.292959099925022670e-01
1.291549665014884107e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.828409671377490886e-01,7.007290742499873160e-01
1.450828778495939497e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.752657866358387828e-01,7.168733813078583816e-01
1.629750834620644406e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.799528058824056753e-01,7.202522377905431483e-01
1.830738280295367781e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.676200333969607215e-01,7.135778398618716212e-01
2.056512308348651619e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.653177378786656382e-01,7.173026521159873159e-01
2.310129700083159321e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.802445251985745678e-01,7.403222000173258488e-01
2.595024211399735936e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.757413124587392295e-01,7.373633726748337613e-01
2.915053062825175623e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.674596577857037971e-01,7.163794654992666766e-01
3.274549162877728570e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.666709421049644479e-01,7.083694131783571102e-01
3.678379771828632183e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.676823913179849912e-01,7.047984420228161628e-01
4.132012400115336881e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.717121319389056433e-01,7.218152932241210795e-01
4.641588833612779297e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.846729644432894890e-01,7.466050872861533794e-01
5.214008287999684299e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.746403404219726063e-01,7.277523180716989337e-01
5.857020818056667189e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.785522731142516806e-01,7.419609157727452553e-01
6.579332246575678944e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.694075026660811556e-01,7.133760634452638305e-01
7.390722033525778834e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.741718158626601509e-01,7.201843722088295818e-01
8.302175681319743816e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.696100725592289749e-01,7.390356011452947627e-01
9.326033468832198636e+00,2.635677408799999899e+00,8.389621760123162630e-01,7.747041919458957926e-01,7.354931017950119276e-01
1.047615752789665144e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.788557545532484028e-01,7.290092315861166350e-01
1.176811952434997899e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.784861811859804526e-01,7.408777269454924763e-01
1.321941148466028793e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.774200287667918374e-01,7.473966968225091989e-01
1.484968262254465010e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.588598656952272314e-01,7.286190745038996219e-01
1.668100537200059108e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.749236582218358427e-01,7.423781444075026048e-01
1.873817422860383175e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.723867736982503729e-01,7.525824860870891087e-01
2.104904144512019570e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.952928544543720335e-01,7.839969224312268725e-01
2.364489412645407285e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.772101775595126050e-01,7.495286282601616445e-01
2.656087782946686815e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.818284910727354431e-01,7.467747045653466698e-01
2.983647240283340452e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.998360210717496699e-01,7.531222368346373042e-01
3.351602650938841066e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.937639651871036817e-01,7.595409952921635677e-01
3.764935806792467332e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.670239924901647299e-01,6.991485623325297549e-01
4.229242874389498752e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.851456897607546059e-01,7.419190482164887968e-01
4.750810162102798273e+01,2.635677408799999899e+00,8.389621760123162630e-01,8.086460377702301416e-01,7.737354971158527661e-01
5.336699231206306848e+01,2.635677408799999899e+00,8.389621760123162630e-01,8.201210154408666853e-01,8.121418153548354280e-01
5.994842503189408944e+01,2.635677408799999899e+00,8.389621760123162630e-01,8.103710557681450544e-01,7.963907459351597939e-01
6.734150657750821267e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.825171353592562662e-01,7.489198450536354024e-01
7.564633275546290747e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.580147665050588346e-01,7.425447278058078249e-01
8.497534359086438371e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.654752196343062032e-01,7.518570151540949764e-01
9.545484566618337396e+01,2.635677408799999899e+00,8.389621760123162630e-01,7.864619273153086176e-01,7.641359245850024573e-01
1.072267222010323167e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.175859979209046946e-01,7.871609801470302870e-01
1.204503540258782408e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.466976253207513237e-01,7.917778000573544306e-01
1.353047774579806060e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.623615056712102822e-01,8.406633295843900511e-01
1.519911082952933157e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.592061761973467382e-01,8.300611761077306694e-01
1.707352647470690385e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.572860563207780338e-01,8.246948942678508088e-01
1.917910261672488730e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.387102104187762475e-01,8.123084454282308853e-01
2.154434690031884543e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.316703932058991944e-01,8.184520542267468279e-01
2.420128264794381039e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.463337463145348405e-01,8.251449354912907541e-01
2.718588242732940330e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.576345325471007586e-01,8.080630658887982820e-01
3.053855508833415797e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.631335116695194598e-01,8.388138757949701318e-01
3.430469286314919373e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.647438022947715464e-01,8.578444304294706724e-01
3.853528593710527161e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.517500171764333938e-01,8.245444137757983460e-01
4.328761281083056929e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.388014135457834142e-01,8.171830051887764013e-01
4.862601580065353346e+02,2.635677408799999899e+00,8.389621760123162630e-01,8.162491299763114938e-01,7.834311736582217911e-01
5.462277217684342077e+02,2.635677408799999899e+00,8.389621760123162630e-01,7.801009526199287336e-01,7.297176194359558110e-01
6.135907273413170060e+02,2.635677408799999899e+00,8.389621760123162630e-01,7.620794200937386353e-01,7.237613177759656402e-01
6.892612104349694846e+02,2.635677408799999899e+00,8.389621760123162630e-01,7.490400800869873033e-01,7.281066753594354068e-01
7.742636826811269657e+02,2.635677408799999899e+00,8.389621760123162630e-01,7.176154218980108634e-01,6.635885377926341588e-01
8.697490026177833897e+02,2.635677408799999899e+00,8.389621760123162630e-01,7.005366328514970320e-01,6.515298881142068677e-01
9.770099572992246522e+02,2.635677408799999899e+00,8.389621760123162630e-01,6.782316339119550674e-01,6.556538657430226458e-01
1.097498765493056680e+03,2.635677408799999899e+00,8.389621760123162630e-01,6.458548038750033804e-01,6.036577214789058399e-01
1.232846739442065882e+03,2.635677408799999899e+00,8.389621760123162630e-01,6.257408270377970982e-01,5.594705532454496977e-01
1.384886371393871741e+03,2.635677408799999899e+00,8.389621760123162630e-01,6.129286080218424582e-01,5.354489378242985875e-01
1.555676143930472335e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.920725905944838052e-01,5.404913412105949444e-01
1.747528400007682876e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.897787899426755187e-01,5.709670948079376140e-01
1.963040650040272340e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.740824237291679566e-01,5.492461879520016410e-01
2.205130739903045651e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.600084836644652064e-01,5.077182863296501036e-01
2.477076355991709079e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.535993402755996495e-01,4.855937332903175196e-01
2.782559402207125913e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.569415568121734994e-01,5.355572240344603774e-01
3.125715849688235267e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.465970498355543494e-01,4.895077663616729802e-01
3.511191734215127326e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.438614227762493814e-01,5.170607724615472467e-01
3.944206059437656222e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.320994866486836727e-01,5.197883247301806620e-01
4.430621457583877600e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.304555899582089618e-01,5.208444420048929935e-01
4.977023564332113892e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.300534373777112673e-01,5.175918883173369345e-01
5.590810182512223037e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.327330543283118613e-01,4.941594525646655356e-01
6.280291441834246143e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.201038016674582876e-01,4.740141100665847818e-01
7.054802310718645458e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.220402578257323789e-01,5.002383696876279151e-01
7.924828983539169712e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.223329106437130109e-01,4.999181318911103955e-01
8.902150854450392217e+03,2.635677408799999899e+00,8.389621760123162630e-01,5.218647594851252292e-01,5.126924507335084424e-01
1.000000000000000000e+04,2.635677408799999899e+00,8.389621760123162630e-01,5.121708099211078613e-01,5.153387883445204043e-01
1.000000000000000056e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.737831057082515951e-01,7.004416957172430180e-01
1.123324032978027381e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.706910676572242824e-01,6.976182728125438492e-01
1.261856883066020396e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.602280059505139853e-01,6.825265357225004381e-01
1.417474162926805059e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.742441622530701339e-01,6.953565846230593817e-01
1.592282793341092129e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.711734080433503280e-01,6.501581538769451996e-01
1.788649529057435017e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.704347280597202419e-01,6.813965784544795401e-01
2.009233002565046777e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.792760170688939336e-01,6.775308541018816300e-01
2.257019719633920340e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.693853786731429389e-01,6.753899143717456699e-01
2.535364493970111432e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.683797171713551144e-01,6.836610671493992264e-01
2.848035868435802032e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.755933524215783414e-01,6.939874641908705399e-01
3.199267137797383587e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.667449687986354068e-01,6.772854364755750423e-01
3.593813663804627523e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.713896070629494561e-01,7.051076644979552555e-01
4.037017258596554692e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.706753848267868801e-01,7.025040345948303511e-01
4.534878508128581953e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.688432008208840873e-01,6.884407831258718691e-01
5.094138014816379512e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.792299020793940212e-01,7.201874060897177632e-01
5.722367659350217073e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.564958657071760850e-01,6.924893338082991345e-01
6.428073117284320848e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.788966419326026625e-01,7.192837296608625142e-01
7.220809018385463407e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.670443428296607191e-01,7.076907573612217783e-01
8.111308307896870629e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.649799969231780850e-01,7.140600868978166371e-01
9.111627561154891364e-01,2.838983169807999918e+00,9.036764096592817541e-01,7.677249590006003377e-01,6.718649181804332571e-01
1.023531021899026339e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.744058447668635825e-01,7.130911120172301887e-01
1.149756995397735571e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.680670874146031668e-01,7.111853213934717921e-01
1.291549665014884107e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.765580331938308767e-01,7.259101922715009980e-01
1.450828778495939497e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.587435513694845701e-01,7.169594968499916066e-01
1.629750834620644406e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.723247891779508878e-01,6.932965795000014531e-01
1.830738280295367781e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.727580273687796319e-01,7.128062072642871172e-01
2.056512308348651619e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.738745888858020727e-01,7.272691375339421782e-01
2.310129700083159321e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.693519593082825958e-01,7.213676324303009979e-01
2.595024211399735936e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.707153387043294002e-01,7.207132009851805465e-01
2.915053062825175623e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.616666255925869100e-01,7.105444257246213979e-01
3.274549162877728570e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.697710082715727431e-01,7.173223490042149875e-01
3.678379771828632183e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.668283305104238723e-01,7.107564239860675315e-01
4.132012400115336881e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.660247721508778307e-01,7.023484665179037245e-01
4.641588833612779297e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.783750011202021923e-01,7.261879557355844783e-01
5.214008287999684299e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.648574281352966686e-01,7.249723030012457103e-01
5.857020818056667189e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.839841334564062736e-01,7.312994382559497852e-01
6.579332246575678944e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.780487422369990469e-01,7.399133262237835851e-01
7.390722033525778834e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.743080137769930982e-01,7.395938352287152462e-01
8.302175681319743816e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.708427617016320177e-01,7.428885365230716298e-01
9.326033468832198636e+00,2.838983169807999918e+00,9.036764096592817541e-01,7.744791246590850831e-01,7.419147074330642022e-01
1.047615752789665144e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.493396408183748969e-01,7.168562048745223958e-01
1.176811952434997899e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.739106220557353533e-01,7.477060126478294322e-01
1.321941148466028793e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.740297368869133443e-01,7.457915404572217355e-01
1.484968262254465010e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.592936639871430415e-01,7.245638026084281202e-01
1.668100537200059108e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.755347285078010300e-01,7.483845751147834013e-01
1.873817422860383175e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.656972997153193017e-01,7.155518694680682579e-01
2.104904144512019570e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.886943968980855146e-01,7.602799553263371868e-01
2.364489412645407285e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.685409329342427487e-01,7.416866529404559927e-01
2.656087782946686815e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.663538315395163059e-01,7.443130136126967500e-01
2.983647240283340452e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.862235109525901322e-01,7.669842719880750614e-01
3.351602650938841066e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.815391988612770957e-01,7.356625323738428257e-01
3.764935806792467332e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.519414037178763222e-01,7.250835297421146519e-01
4.229242874389498752e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.759246522145649694e-01,7.632897051926597065e-01
4.750810162102798273e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.975713456764675913e-01,7.812887870002778179e-01
5.336699231206306848e+01,2.838983169807999918e+00,9.036764096592817541e-01,8.143544946992034017e-01,7.804510624744220859e-01
5.994842503189408944e+01,2.838983169807999918e+00,9.036764096592817541e-01,8.108098016196629843e-01,7.712633042678208595e-01
6.734150657750821267e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.796987066892498985e-01,7.205758828686734674e-01
7.564633275546290747e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.686971077873467895e-01,7.456321450228670100e-01
8.497534359086438371e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.524587504219428791e-01,7.312744204073950982e-01
9.545484566618337396e+01,2.838983169807999918e+00,9.036764096592817541e-01,7.482870241754564500e-01,7.241725253240371973e-01
1.072267222010323167e+02,2.838983169807999918e+00,9.036764096592817541e-01,7.687730014846413384e-01,7.640052810064493771e-01
1.204503540258782408e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.049002684004409325e-01,7.819608149545496101e-01
1.353047774579806060e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.261313668557569434e-01,7.799553263372973611e-01
1.519911082952933157e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.348550346366513386e-01,8.219482985622578175e-01
1.707352647470690385e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.495129734347789396e-01,8.218005252254594328e-01
1.917910261672488730e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.609044026932646254e-01,8.125767338489249259e-01
2.154434690031884543e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.720130742529745849e-01,8.371499088155429646e-01
2.420128264794381039e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.702657455617590632e-01,8.534132373544111028e-01
2.718588242732940330e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.670929596040160003e-01,8.460145353700101456e-01
3.053855508833415797e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.597982963965337122e-01,7.896106756013991923e-01
3.430469286314919373e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.432623386535469390e-01,8.196451628923322463e-01
3.853528593710527161e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.262128615639218188e-01,8.116400581310250217e-01
4.328761281083056929e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.642376576124459753e-01,8.518337522889465330e-01
4.862601580065353346e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.787777884819318874e-01,8.333524234453835167e-01
5.462277217684342077e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.732180383915688626e-01,8.453817144918315263e-01
6.135907273413170060e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.652804724863409902e-01,8.496874449233929871e-01
6.892612104349694846e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.393216541054664415e-01,8.130853989861421827e-01
7.742636826811269657e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.287274353942066796e-01,8.101831885285322166e-01
8.697490026177833897e+02,2.838983169807999918e+00,9.036764096592817541e-01,8.088691447032358983e-01,7.812861731952048805e-01
9.770099572992246522e+02,2.838983169807999918e+00,9.036764096592817541e-01,7.812818324117803970e-01,7.384263045127718028e-01
1.097498765493056680e+03,2.838983169807999918e+00,9.036764096592817541e-01,7.593959757857098314e-01,7.377095618217176520e-01
1.232846739442065882e+03,2.838983169807999918e+00,9.036764096592817541e-01,7.352774628764999765e-01,6.807564295870784932e-01
1.384886371393871741e+03,2.838983169807999918e+00,9.036764096592817541e-01,7.045798158985066006e-01,6.613852868165646104e-01
1.555676143930472335e+03,2.838983169807999918e+00,9.036764096592817541e-01,6.859938881769381824e-01,6.753648965231912049e-01
1.747528400007682876e+03,2.838983169807999918e+00,9.036764096592817541e-01,6.653259713646452189e-01,6.434947245945614736e-01
1.963040650040272340e+03,2.838983169807999918e+00,9.036764096592817541e-01,6.438808209438973140e-01,5.920935010350667493e-01
2.205130739903045651e+03,2.838983169807999918e+00,9.036764096592817541e-01,6.177471576736836001e-01,5.742832666439638967e-01
2.477076355991709079e+03,2.838983169807999918e+00,9.036764096592817541e-01,6.049196292280163423e-01,5.464454024662370735e-01
2.782559402207125913e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.978435921448436163e-01,5.451580101176660698e-01
3.125715849688235267e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.863469572321746703e-01,5.475779735393311309e-01
3.511191734215127326e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.697768333228780957e-01,5.300818625078786983e-01
3.944206059437656222e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.660207020829787217e-01,5.524259284982420137e-01
4.430621457583877600e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.517596882552029403e-01,4.957946676882910575e-01
4.977023564332113892e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.524742838920901900e-01,5.000100818195667429e-01
5.590810182512223037e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.281135272627337507e-01,4.843882090506361204e-01
6.280291441834246143e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.349315444451414603e-01,4.897555644175994871e-01
7.054802310718645458e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.399927112178539712e-01,4.774275061163039124e-01
7.924828983539169712e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.253092878202658689e-01,5.103505280633048313e-01
8.902150854450392217e+03,2.838983169807999918e+00,9.036764096592817541e-01,5.293754350118442531e-01,5.079128281072168294e-01
1.000000000000000000e+04,2.838983169807999918e+00,9.036764096592817541e-01,5.224011496261512510e-01,5.144668509772643006e-01
1.000000000000000056e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.767205558592547021e-01,7.001826956395755808e-01
1.123324032978027381e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.818384795421210454e-01,7.044469319156054787e-01
1.261856883066020396e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.738022424953922007e-01,7.081211483715247335e-01
1.417474162926805059e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.657472420622474241e-01,5.794577605366215689e-01
1.592282793341092129e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.662306093003665719e-01,6.595626245291417167e-01
1.788649529057435017e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.676150858373587127e-01,6.713267077108744374e-01
2.009233002565046777e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.723280564342919208e-01,6.973840572079781364e-01
2.257019719633920340e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.683794371208115814e-01,6.721005807128070941e-01
2.535364493970111432e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.684233117059634521e-01,6.924949814942601423e-01
2.848035868435802032e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.772787899426754077e-01,6.457786301271652984e-01
3.199267137797383587e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.683948399007052288e-01,6.992884009039284088e-01
3.593813663804627523e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.708701133047158871e-01,6.995254170139293404e-01
4.037017258596554692e-01,2.912014714116000214e+00,9.269230722157878466e-01,7.677503502498798094e-01,6.970052421727740422e-01
