injected_period_months,phi_rad,bestfit_period_months,max_ls_power,global_pvalue_conditional,n_null_toys
4.977023564332113892e+03,2.538681563927999818e+00,3.764935806792467332e+01,5.073119925214695236e-01,4.925373134328357994e-01,2.000000000000000000e+02
4.977023564332113892e+03,2.631502027943000144e+00,1.519911082952933157e+02,3.596734237322846139e-01,3.283582089552238847e-01,2.000000000000000000e+02
4.977023564332113892e+03,2.635677408799999899e+00,4.229242874389498752e+01,5.834997237373111822e-01,1.393034825870646809e-01,2.000000000000000000e+02
4.977023564332113892e+03,2.838983169807999918e+00,7.390722033525778834e+00,1.542224223621718460e-01,4.975124378109452988e-02,2.000000000000000000e+02
4.977023564332113892e+03,2.912014714116000214e+00,5.336699231206306848e+01,3.579077883472711052e-01,3.582089552238805763e-01,2.000000000000000000e+02
4.977023564332113892e+03,3.020432623406000161e+00,1.000000000000000000e+04,5.340002025606003233e-01,8.308457711442785998e-01,2.000000000000000000e+02
5.590810182512223037e+03,0.000000000000000000e+00,5.994842503189408944e+01,6.844388091075928049e-01,4.975124378109452641e-03,2.000000000000000000e+02
5.590810182512223037e+03,9.577788161520000010e-01,1.000000000000000000e+04,2.286097513924931490e-01,7.512437810945273853e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.103696963161999944e+00,3.764935806792467332e+01,2.824538177704383757e-01,6.268656716417910779e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.117018429158999959e+00,1.321941148466028793e+01,1.825124850414321098e-01,8.159203980099501985e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.310960399647999930e+00,3.764935806792467332e+01,1.495490151417961933e-01,2.985074626865671377e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.513298605096000005e+00,5.336699231206306848e+01,1.863328085147512858e-01,4.079601990049750992e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.570796326795000031e+00,2.983647240283340452e+01,4.115859359203598578e-01,1.840796019900497460e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.687631551731000101e+00,3.764935806792467332e+01,1.395458550969154443e-01,7.512437810945273853e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.737337002562999944e+00,3.351602650938841066e+01,1.337312797383477248e-01,3.532338308457711462e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.892154948508000034e+00,4.229242874389498752e+01,1.844669342008583290e-01,9.502487562189054771e-01,2.000000000000000000e+02
5.590810182512223037e+03,1.952756727841000073e+00,1.000000000000000000e+04,2.932925756127978678e-01,6.268656716417910779e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.052728374217000162e+00,6.579332246575678944e+00,1.110297116631812908e-01,7.810945273631840768e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.420014265287000033e+00,1.000000000000000000e+04,3.239995189305274748e-01,7.263681592039801238e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.512798025970000015e+00,1.668100537200059108e+01,1.469915327233791147e-01,3.731343283582089776e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.538681563927999818e+00,3.351602650938841066e+01,4.521349016969479218e-01,3.383084577114428004e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.631502027943000144e+00,1.000000000000000000e+04,2.154203167601442537e-01,9.701492537313433084e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.635677408799999899e+00,4.229242874389498752e+01,1.036118948185688199e-01,4.228855721393035005e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.838983169807999918e+00,2.104904144512019570e+01,1.871651530275984798e-01,2.786069651741293618e-01,2.000000000000000000e+02
5.590810182512223037e+03,2.912014714116000214e+00,5.336699231206306848e+01,6.182115170804780568e-01,9.154228855721393554e-01,2.000000000000000000e+02
5.590810182512223037e+03,3.020432623406000161e+00,1.000000000000000000e+04,3.169753469341953234e-01,1.194029850746268634e-01,2.000000000000000000e+02
6.280291441834246143e+03,0.000000000000000000e+00,5.336699231206306848e+01,8.040407339889550364e-01,4.975124378109452641e-03,2.000000000000000000e+02
6.280291441834246143e+03,9.577788161520000010e-01,4.229242874389498752e+01,1.754463649289619009e-01,5.024875621890547706e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.103696963161999944e+00,2.104904144512019570e+01,1.286706202354643003e-01,6.318407960199005080e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.117018429158999959e+00,3.351602650938841066e+01,1.403977193110718669e-01,2.189054726368159232e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.310960399647999930e+00,3.764935806792467332e+01,5.116986028862046121e-01,1.840796019900497460e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.513298605096000005e+00,1.873817422860383175e+01,1.709339637510345067e-01,7.462686567164178442e-02,2.000000000000000000e+02
6.280291441834246143e+03,1.570796326795000031e+00,3.764935806792467332e+01,6.785769497571759734e-01,3.980099502487562391e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.687631551731000101e+00,4.750810162102798273e+01,4.080609803911008915e-01,4.278606965174129306e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.737337002562999944e+00,5.994842503189408944e+01,2.155983916080118634e-01,4.179104477611940149e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.892154948508000034e+00,1.668100537200059108e+01,2.595004024415715205e-01,6.517412935323383394e-01,2.000000000000000000e+02
6.280291441834246143e+03,1.952756727841000073e+00,2.983647240283340452e+01,1.194074384099984287e-01,2.835820895522387919e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.052728374217000162e+00,2.364489412645407285e+01,1.427707620774482100e-01,8.457711442786070011e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.420014265287000033e+00,2.056512308348651619e+00,5.601426683292480557e-02,1.741293532338308581e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.512798025970000015e+00,1.000000000000000000e+04,9.529043142138965417e-02,7.810945273631840768e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.538681563927999818e+00,3.764935806792467332e+01,2.094700863978241900e-01,1.293532338308457652e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.631502027943000144e+00,1.668100537200059108e+01,1.508200992368768367e-01,9.950248756218905699e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.635677408799999899e+00,1.321941148466028793e+01,1.720597317594634856e-01,7.213930348258706937e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.838983169807999918e+00,3.351602650938841066e+01,1.411867424836073248e-01,2.189054726368159232e-01,2.000000000000000000e+02
6.280291441834246143e+03,2.912014714116000214e+00,1.047615752789665144e+01,9.965545241318375658e-02,3.034825870646766233e-01,2.000000000000000000e+02
6.280291441834246143e+03,3.020432623406000161e+00,1.000000000000000000e+04,2.614874958004584915e-01,9.502487562189054771e-01,2.000000000000000000e+02
7.054802310718645458e+03,0.000000000000000000e+00,5.336699231206306848e+01,7.840710395635164254e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.054802310718645458e+03,9.577788161520000010e-01,3.764935806792467332e+01,1.311950411433499275e-01,1.094527363184079616e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.103696963161999944e+00,3.764935806792467332e+01,2.453682173756874252e-01,8.457711442786070011e-02,2.000000000000000000e+02
7.054802310718645458e+03,1.117018429158999959e+00,1.873817422860383175e+01,4.021339296234500704e-01,6.766169154228856009e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.310960399647999930e+00,1.000000000000000000e+04,2.827408979615563811e-01,6.865671641791044610e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.513298605096000005e+00,1.047615752789665144e+01,7.725380342024913694e-02,2.885572139303482775e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.570796326795000031e+00,4.229242874389498752e+01,3.071847235823655931e-01,4.477611940298507620e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.687631551731000101e+00,2.364489412645407285e+01,9.652231129950211708e-02,7.462686567164179552e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.737337002562999944e+00,2.983647240283340452e+01,4.020191819473444839e-01,4.577114427860696777e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.892154948508000034e+00,5.336699231206306848e+01,2.888519432571397538e-01,1.741293532338308581e-01,2.000000000000000000e+02
7.054802310718645458e+03,1.952756727841000073e+00,2.364489412645407285e+01,2.971067351850344429e-01,2.835820895522387919e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.052728374217000162e+00,4.750810162102798273e+01,1.853063514071053020e-01,8.407960199004974600e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.420014265287000033e+00,1.484968262254465010e+01,8.110288053831959942e-02,8.805970149253731227e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.512798025970000015e+00,3.764935806792467332e+01,7.366803328048476818e-02,6.069651741293532465e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.538681563927999818e+00,4.229242874389498752e+01,1.716179377996268351e-01,9.651741293532338783e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.631502027943000144e+00,2.364489412645407285e+01,2.458917149138879210e-01,2.885572139303482775e-01,2.000000000000000000e+02
7.054802310718645458e+03,2.635677408799999899e+00,1.873817422860383175e+01,8.892432053775289891e-02,1.000000000000000000e+00,2.000000000000000000e+02
7.054802310718645458e+03,2.838983169807999918e+00,4.750810162102798273e+01,2.190215113631795441e-01,5.970149253731343170e-02,2.000000000000000000e+02
7.054802310718645458e+03,2.912014714116000214e+00,2.656087782946686815e+01,7.697939162230753307e-02,7.462686567164179552e-01,2.000000000000000000e+02
7.054802310718645458e+03,3.020432623406000161e+00,1.000000000000000000e+04,1.379388244937700680e-01,9.950248756218905977e-02,2.000000000000000000e+02
7.924828983539169712e+03,0.000000000000000000e+00,4.750810162102798273e+01,8.422701547720199411e-01,4.975124378109452641e-03,2.000000000000000000e+02
7.924828983539169712e+03,9.577788161520000010e-01,1.873817422860383175e+01,1.621762943546342373e-01,2.935323383084577076e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.103696963161999944e+00,3.351602650938841066e+01,2.103536583759409995e-01,5.422885572139303223e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.117018429158999959e+00,9.326033468832198636e+00,2.483302442684135747e-01,6.567164179104477695e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.310960399647999930e+00,2.104904144512019570e+01,2.529526912568962338e-01,1.691542288557214002e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.513298605096000005e+00,9.326033468832198636e+00,6.138459653806432881e-02,8.358208955223880299e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.570796326795000031e+00,2.104904144512019570e+01,1.563545549505975796e-01,6.417910447761193682e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.687631551731000101e+00,2.983647240283340452e+01,2.123147979939433994e-01,5.373134328358208922e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.737337002562999944e+00,1.873817422860383175e+01,9.569235978950844934e-02,9.850746268656715987e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.892154948508000034e+00,2.656087782946686815e+01,1.496581765235610317e-01,8.009950248756219082e-01,2.000000000000000000e+02
7.924828983539169712e+03,1.952756727841000073e+00,4.750810162102798273e+01,4.329372354209986007e-01,4.278606965174129306e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.052728374217000162e+00,4.641588833612779297e+00,1.275459998113309679e-01,3.532338308457711462e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.420014265287000033e+00,1.873817422860383175e+01,2.770832163804028969e-01,8.706467661691542625e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.512798025970000015e+00,4.229242874389498752e+01,5.554277766556614537e-01,3.980099502487562391e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.538681563927999818e+00,3.351602650938841066e+01,3.473539272339621897e-01,7.761194029850746468e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.631502027943000144e+00,2.656087782946686815e+01,3.420438925413027409e-01,9.850746268656715987e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.635677408799999899e+00,5.994842503189408944e+01,1.403272454185219564e-01,7.412935323383084141e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.838983169807999918e+00,1.000000000000000000e+04,3.561400286966662221e-01,8.457711442786070011e-01,2.000000000000000000e+02
7.924828983539169712e+03,2.912014714116000214e+00,1.047615752789665144e+01,1.729451766888625563e-01,9.353233830845770758e-01,2.000000000000000000e+02
7.924828983539169712e+03,3.020432623406000161e+00,5.994842503189408944e+01,4.227677005208385075e-01,8.457711442786070011e-02,2.000000000000000000e+02
8.902150854450392217e+03,0.000000000000000000e+00,5.994842503189408944e+01,8.195953176664143580e-01,4.975124378109452641e-03,2.000000000000000000e+02
8.902150854450392217e+03,9.577788161520000010e-01,3.351602650938841066e+01,3.188269973984933503e-01,1.000000000000000000e+00,2.000000000000000000e+02
8.902150854450392217e+03,1.103696963161999944e+00,6.579332246575678944e+00,6.714280025752446257e-02,9.203980099502487855e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.117018429158999959e+00,3.351602650938841066e+01,1.954280259513945517e-01,8.557213930348258613e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.310960399647999930e+00,9.326033468832198636e+00,1.228544385846066511e-01,2.686567164179104461e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.513298605096000005e+00,5.336699231206306848e+01,4.641261798755049184e-01,6.965174129353234045e-02,2.000000000000000000e+02
8.902150854450392217e+03,1.570796326795000031e+00,2.104904144512019570e+01,2.697083978583112440e-01,7.363184079601989840e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.687631551731000101e+00,4.750810162102798273e+01,2.663991659143774560e-01,5.920398009950248452e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.737337002562999944e+00,2.656087782946686815e+01,3.855198081141361088e-01,6.417910447761193682e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.892154948508000034e+00,3.351602650938841066e+01,6.345149156882917696e-02,8.208955223880597396e-01,2.000000000000000000e+02
8.902150854450392217e+03,1.952756727841000073e+00,3.764935806792467332e+01,1.205204040495950896e-01,9.154228855721393554e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.052728374217000162e+00,2.983647240283340452e+01,1.519011078422352889e-01,3.980099502487562113e-02,2.000000000000000000e+02
8.902150854450392217e+03,2.420014265287000033e+00,3.764935806792467332e+01,4.495937621318963906e-01,9.452736318407960192e-02,2.000000000000000000e+02
8.902150854450392217e+03,2.512798025970000015e+00,2.104904144512019570e+01,2.748632220729672060e-01,9.353233830845770758e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.538681563927999818e+00,2.983647240283340452e+01,5.546971545339617338e-01,3.233830845771144546e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.631502027943000144e+00,2.364489412645407285e+01,2.895303788090676511e-02,8.756218905472636926e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.635677408799999899e+00,1.176811952434997899e+01,1.000440287641596732e-01,9.303482587064676457e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.838983169807999918e+00,4.750810162102798273e+01,1.754514772563346425e-01,3.582089552238805763e-01,2.000000000000000000e+02
8.902150854450392217e+03,2.912014714116000214e+00,2.656087782946686815e+01,1.223802280042748936e-01,7.860696517412935069e-01,2.000000000000000000e+02
8.902150854450392217e+03,3.020432623406000161e+00,2.364489412645407285e+01,1.899391654558375553e-01,9.353233830845770758e-01,2.000000000000000000e+02
1.000000000000000000e+04,0.000000000000000000e+00,5.336699231206306848e+01,7.953135133421291858e-01,4.975124378109452641e-03,2.000000000000000000e+02
