T_months,phi_rad,phi_over_pi,mu95_learned,mu95_ti,mu95_ratio
1.072267222010323167e+02,1.513298605096000005e+00,4.816979067501969691e-01,3.461854383395022300e-02,4.780047823401840229e-02,7.242300728554860179e-01
1.204503540258782408e+02,1.513298605096000005e+00,4.816979067501969691e-01,3.510956625324979791e-02,4.780047823401840229e-02,7.345024056320674788e-01
1.353047774579806060e+02,1.513298605096000005e+00,4.816979067501969691e-01,3.930502053337988494e-02,4.780047823401840229e-02,8.222725375456073627e-01
1.519911082952933157e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.096036803562368156e-02,4.780047823401840229e-02,8.569028919562819979e-01
1.707352647470690385e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.213504318566801965e-02,4.780047823401840229e-02,8.814774400244717034e-01
1.917910261672488730e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.159059372875827110e-02,4.780047823401840229e-02,8.700873979783593226e-01
2.154434690031884543e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.334383376873716942e-02,4.780047823401840229e-02,9.067656929400854660e-01
2.420128264794381039e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.714133995779205138e-02,4.780047823401840229e-02,9.862106342744232368e-01
2.718588242732940330e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.485919883424469012e-02,4.780047823401840229e-02,9.384675737892413938e-01
3.053855508833415797e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.602050923490675488e-02,4.780047823401840229e-02,9.627625273873329226e-01
3.430469286314919373e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.685027227473356759e-02,4.780047823401840229e-02,9.801214131240930660e-01
3.853528593710527161e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.707973642285970955e-02,4.780047823401840229e-02,9.849218702869428910e-01
4.328761281083056929e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.769917982725046385e-02,4.780047823401840229e-02,9.978808076715883768e-01
4.862601580065353346e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.796970833696197201e-02,4.780047823401840229e-02,1.003540343301903004e+00
5.462277217684342077e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.751272087709590419e-02,4.780047823401840229e-02,9.939800318416540659e-01
6.135907273413170060e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.779730311622587546e-02,4.780047823401840229e-02,9.999335756061480396e-01
6.892612104349694846e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.770129528283047204e-02,4.780047823401840229e-02,9.979250636216994153e-01
7.742636826811269657e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.767862511172264728e-02,4.780047823401840229e-02,9.974507970045991545e-01
8.697490026177833897e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.768013166305651307e-02,4.780047823401840229e-02,9.974823144996017854e-01
9.770099572992246522e+02,1.513298605096000005e+00,4.816979067501969691e-01,4.780378257718657931e-02,4.780047823401840229e-02,1.000069127826545889e+00
1.097498765493056680e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.762486133273072242e-02,4.780047823401840229e-02,9.963260430067685247e-01
1.232846739442065882e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.757235614637401327e-02,4.780047823401840229e-02,9.952276191353658374e-01
1.384886371393871741e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.781009939092398242e-02,4.780047823401840229e-02,1.000201277419411561e+00
1.555676143930472335e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.763035187803260628e-02,4.780047823401840229e-02,9.964409068220425603e-01
1.747528400007682876e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.747244739954112336e-02,4.780047823401840229e-02,9.931374988996694020e-01
1.963040650040272340e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.780329507237706527e-02,4.780047823401840229e-02,1.000058929083196047e+00
2.205130739903045651e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.772182530135898881e-02,4.780047823401840229e-02,9.983545576202323968e-01
2.477076355991709079e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.756828392919087295e-02,4.780047823401840229e-02,9.951424271596035487e-01
2.782559402207125913e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.749602462350364235e-02,4.780047823401840229e-02,9.936307413280629497e-01
3.125715849688235267e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.789564913654277556e-02,4.780047823401840229e-02,1.001991003145584536e+00
3.511191734215127326e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.769331590820918149e-02,4.780047823401840229e-02,9.977581327683672230e-01
3.944206059437656222e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.781556775508773866e-02,4.780047823401840229e-02,1.000315677198781561e+00
4.430621457583877600e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.784363352712169698e-02,4.780047823401840229e-02,1.000902821367016804e+00
4.977023564332113892e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.770460462004070396e-02,4.780047823401840229e-02,9.979942959250673873e-01
5.590810182512223037e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.759733853385007124e-02,4.780047823401840229e-02,9.957502579958757982e-01
6.280291441834246143e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.771678634103093675e-02,4.780047823401840229e-02,9.982491410948289845e-01
7.054802310718645458e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.741785984902223416e-02,4.780047823401840229e-02,9.919955113603053931e-01
7.924828983539169712e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.783847951934826204e-02,4.780047823401840229e-02,1.000794998015371640e+00
8.902150854450392217e+03,1.513298605096000005e+00,4.816979067501969691e-01,4.762150562715952717e-02,4.780047823401840229e-02,9.962558406637131991e-01
1.000000000000000000e+04,1.513298605096000005e+00,4.816979067501969691e-01,4.757190924875245169e-02,4.780047823401840229e-02,9.952182699062771531e-01
1.000000000000000056e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.198627830505211739e-02,4.780047823401840229e-02,8.783652351656083823e-01
1.123324032978027381e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.611004150446110228e-02,4.780047823401840229e-02,9.646355686802677853e-01
1.261856883066020396e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.236580564562520551e-02,4.780047823401840229e-02,8.863050582509554021e-01
1.417474162926805059e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.399288419772618558e-02,4.780047823401840229e-02,9.203440179478696859e-01
1.592282793341092129e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.451787698270737864e-02,4.780047823401840229e-02,9.313270207205818219e-01
1.788649529057435017e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.384701184291196069e-02,4.780047823401840229e-02,9.172923255756705307e-01
2.009233002565046777e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.038403358659836684e-02,4.780047823401840229e-02,8.448458065396103889e-01
2.257019719633920340e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.347164800321447892e-02,4.780047823401840229e-02,9.094396041476588977e-01
2.535364493970111432e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.521911558216694382e-02,4.780047823401840229e-02,9.459971375346122313e-01
2.848035868435802032e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.138652146848468411e-02,4.780047823401840229e-02,8.658181465437919666e-01
3.199267137797383587e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.104711297710641332e-02,4.780047823401840229e-02,8.587176215298660820e-01
3.593813663804627523e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.185615877926424783e-02,4.780047823401840229e-02,8.756430965888594153e-01
4.037017258596554692e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.074268432195889134e-02,4.780047823401840229e-02,8.523488849315181692e-01
4.534878508128581953e-01,1.570796326795000031e+00,5.000000000000329736e-01,3.983884082562352824e-02,4.780047823401840229e-02,8.334402143548267361e-01
5.094138014816379512e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.002073538609642045e-02,4.780047823401840229e-02,8.372455018162280327e-01
5.722367659350217073e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.106966837703791146e-02,4.780047823401840229e-02,8.591894871003541434e-01
6.428073117284320848e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.122791331918319868e-02,4.780047823401840229e-02,8.625000176220480874e-01
7.220809018385463407e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.121422937181545149e-02,4.780047823401840229e-02,8.622137454366369802e-01
8.111308307896870629e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.139138656534473854e-02,4.780047823401840229e-02,8.659199257945400241e-01
9.111627561154891364e-01,1.570796326795000031e+00,5.000000000000329736e-01,4.326670890471043252e-02,4.780047823401840229e-02,9.051522182035116604e-01
1.023531021899026339e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.218450488306124679e-02,4.780047823401840229e-02,8.825121932156652083e-01
1.149756995397735571e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.882583359786250660e-02,4.780047823401840229e-02,8.122478065550217119e-01
1.291549665014884107e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.242701422280411444e-02,4.780047823401840229e-02,8.875855596065955755e-01
1.450828778495939497e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.888472463084675923e-02,4.780047823401840229e-02,8.134798242075635955e-01
1.629750834620644406e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.214156912822687728e-02,4.780047823401840229e-02,8.816139646535121610e-01
1.830738280295367781e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.992537024905633974e-02,4.780047823401840229e-02,8.352504352277055899e-01
2.056512308348651619e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.027924979597008459e-02,4.780047823401840229e-02,8.426536989603663486e-01
2.310129700083159321e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.208273981572039496e-02,4.780047823401840229e-02,8.803832382114362698e-01
2.595024211399735936e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.945598392044251390e-02,4.780047823401840229e-02,8.254307358030296138e-01
2.915053062825175623e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.983106217420859241e-02,4.780047823401840229e-02,8.332774826897406673e-01
3.274549162877728570e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.051665148247977216e-02,4.780047823401840229e-02,8.476202117502056321e-01
3.678379771828632183e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.171405844835630872e-02,4.780047823401840229e-02,8.726703160611781751e-01
4.132012400115336881e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.966078257652014272e-02,4.780047823401840229e-02,8.297151836504965683e-01
4.641588833612779297e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.181635802455425238e-02,4.780047823401840229e-02,8.748104531471946332e-01
5.214008287999684299e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.047887877262068557e-02,4.780047823401840229e-02,8.468299956006063445e-01
5.857020818056667189e+00,1.570796326795000031e+00,5.000000000000329736e-01,4.124633323730891171e-02,4.780047823401840229e-02,8.628853677023450297e-01
6.579332246575678944e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.902809181936156557e-02,4.780047823401840229e-02,8.164791077672994835e-01
7.390722033525778834e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.902845237865223971e-02,4.780047823401840229e-02,8.164866507732273515e-01
8.302175681319743816e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.970662455425026660e-02,4.780047823401840229e-02,8.306742112465321792e-01
9.326033468832198636e+00,1.570796326795000031e+00,5.000000000000329736e-01,3.975090801995369988e-02,4.780047823401840229e-02,8.316006343146578050e-01
1.047615752789665144e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.868004983549176712e-02,4.780047823401840229e-02,8.091979675626790325e-01
1.176811952434997899e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.909491290556289106e-02,4.780047823401840229e-02,8.178770244549565804e-01
1.321941148466028793e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.027641245640431467e-02,4.780047823401840229e-02,8.425943409859151245e-01
1.484968262254465010e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.963109512594911038e-02,4.780047823401840229e-02,8.290941134924598721e-01
1.668100537200059108e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.028177697314309219e-02,4.780047823401840229e-02,8.427065682467494989e-01
1.873817422860383175e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.900715900546827819e-02,4.780047823401840229e-02,8.160411871718024068e-01
2.104904144512019570e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.063355805214140942e-02,4.780047823401840229e-02,8.500659314162158919e-01
2.364489412645407285e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.954334089541450964e-02,4.780047823401840229e-02,8.272582692964043360e-01
2.656087782946686815e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.824118545034718014e-02,4.780047823401840229e-02,8.000167961317986576e-01
2.983647240283340452e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.988411752657991527e-02,4.780047823401840229e-02,8.343874161952502533e-01
3.351602650938841066e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.012101496101241893e-02,4.780047823401840229e-02,8.393433798839966542e-01
3.764935806792467332e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.934994397421275047e-02,4.780047823401840229e-02,8.232123490808169741e-01
4.229242874389498752e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.683448051121958333e-02,4.780047823401840229e-02,7.705881169407508002e-01
4.750810162102798273e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.971807594114357132e-02,4.780047823401840229e-02,8.309137776131538811e-01
5.336699231206306848e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.085787767653260155e-02,4.780047823401840229e-02,8.547587636362824481e-01
5.994842503189408944e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.224741915007129006e-02,4.780047823401840229e-02,8.838283781019760088e-01
6.734150657750821267e+01,1.570796326795000031e+00,5.000000000000329736e-01,4.219362443576813587e-02,4.780047823401840229e-02,8.827029769283770699e-01
7.564633275546290747e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.705349355769645830e-02,4.780047823401840229e-02,7.751699339971543923e-01
8.497534359086438371e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.902654195653063735e-02,4.780047823401840229e-02,8.164466841830972932e-01
9.545484566618337396e+01,1.570796326795000031e+00,5.000000000000329736e-01,3.516126414131546390e-02,4.780047823401840229e-02,7.355839405868552783e-01
1.072267222010323167e+02,1.570796326795000031e+00,5.000000000000329736e-01,3.294070782949401477e-02,4.780047823401840229e-02,6.891292523941934256e-01
1.204503540258782408e+02,1.570796326795000031e+00,5.000000000000329736e-01,3.657860966296726940e-02,4.780047823401840229e-02,7.652352238797307526e-01
1.353047774579806060e+02,1.570796326795000031e+00,5.000000000000329736e-01,3.946647039891663239e-02,4.780047823401840229e-02,8.256501160030096376e-01
1.519911082952933157e+02,1.570796326795000031e+00,5.000000000000329736e-01,4.133164482462547279e-02,4.780047823401840229e-02,8.646701110871057860e-01
1.707352647470690385e+02,1.570796326795000031e+00,5.000000000000329736e-01,4.467433530847525480e-02,4.780047823401840229e-02,9.346001747045629138e-01
1.917910261672488730e+02,1.570796326795000031e+00,5.000000000000329736e-01,4.467630044190110811e-02,4.780047823401840229e-02,9.346412858711966587e-01
2.154434690031884543e+02,1.570796326795000031e+00,5.000000000000329736e-01,4.282704947773232490e-02,4.780047823401840229e-02,8.959544142646963527e-01
